Ticker,Ex-Dividend Date,Dividend,Payment Date,Yield
DOV,2001-02-26,0.125,2001-03-15,0.0126
DOV,2000-11-28,0.125,2000-12-15,0.011
DOV,2000-08-29,0.125,2000-09-15,0.0095
DOV,2000-05-24,0.115,2000-06-15,0.0092
DOV,2000-02-25,0.115,2000-03-15,0.0118
TGT,2022-11-15,1.08,2022-12-10,0.0258
TGT,2022-08-16,1.08,2022-09-10,0.0249
TGT,2022-05-17,0.9,2022-06-10,0.0164
TGT,2022-02-15,0.9,2022-03-10,0.0173
TGT,2021-11-16,0.9,2021-12-10,0.0136
TGT,2021-08-17,0.9,2021-09-10,0.0137
TGT,2021-05-18,0.68,2021-06-10,0.013
TGT,2021-02-16,0.68,2021-03-10,0.0142
TGT,2020-11-17,0.68,2020-12-10,0.0165
TGT,2020-08-18,0.68,2020-09-10,0.0197
TGT,2020-05-19,0.66,2020-06-10,0.0211
TGT,2020-02-18,0.66,2020-03-10,0.0226
TGT,2019-11-19,0.66,2019-12-10,0.0236
TGT,2019-08-20,0.66,2019-09-10,0.0305
TGT,2019-05-14,0.64,2019-06-10,0.0357
TGT,2019-02-19,0.64,2019-03-10,0.0351
TGT,2018-11-20,0.64,2018-12-10,0.0329
TGT,2018-08-14,0.64,2018-09-10,0.0312
TGT,2018-05-15,0.62,2018-06-10,0.034
TGT,2018-02-20,0.62,2018-03-10,0.0328
TGT,2017-11-14,0.62,2017-12-10,0.0411
TGT,2017-08-14,0.62,2017-09-10,0.0446
TGT,2017-05-15,0.6,2017-06-10,0.043
TGT,2017-02-13,0.6,2017-03-10,0.0365
TGT,2016-11-14,0.6,2016-12-10,0.0336
TGT,2016-08-15,0.6,2016-09-10,0.0317
TGT,2016-05-16,0.56,2016-06-10,0.0303
TGT,2016-02-12,0.56,2016-03-10,0.0329
TGT,2015-11-16,0.56,2015-12-10,0.03
TGT,2015-08-17,0.56,2015-09-10,0.0267
TGT,2015-05-18,0.52,2015-06-10,0.0265
TGT,2015-02-13,0.52,2015-03-10,0.0259
TGT,2014-11-17,0.52,2014-12-10,0.0279
TGT,2014-08-18,0.52,2014-09-10,0.0311
TGT,2014-05-19,0.43,2014-06-10,0.0293
TGT,2014-02-14,0.43,2014-03-10,0.029
TGT,2013-11-18,0.43,2013-12-10,0.0236
TGT,2013-08-19,0.43,2013-09-10,0.022
TGT,2013-05-13,0.36,2013-06-10,0.0206
TGT,2013-02-15,0.36,2013-03-10,0.0219
TGT,2012-11-19,0.36,2012-12-10,0.0211
TGT,2012-08-13,0.36,2012-09-10,0.0201
TGT,2012-05-14,0.3,2012-06-10,0.0216
TGT,2012-02-13,0.3,2012-03-10,0.0219
TGT,2011-11-14,0.3,2011-12-10,0.0207
TGT,2011-08-16,0.3,2011-09-10,0.0217
TGT,2011-05-16,0.25,2011-06-10,0.0194
TGT,2011-02-14,0.25,2011-03-10,0.0169
TGT,2010-11-17,0.25,2010-12-10,0.0156
TGT,2010-08-18,0.25,2010-09-10,0.0149
TGT,2010-05-18,0.17,2010-06-10,0.0121
TGT,2010-02-17,0.17,2010-03-10,0.0134
TGT,2009-11-18,0.17,2009-12-10,0.0135
TGT,2009-08-18,0.17,2009-09-10,0.0157
TGT,2009-05-18,0.16,2009-06-10,0.0159
TGT,2009-02-18,0.16,2009-03-10,0.0209
TGT,2008-11-18,0.16,2008-12-10,0.0189
TGT,2008-08-18,0.16,2008-09-10,0.0113
TGT,2008-05-16,0.14,2008-06-10,0.0102
TGT,2008-02-15,0.14,2008-03-10,0.0102
TGT,2007-11-16,0.14,2007-12-10,0.0095
TGT,2007-08-16,0.14,2007-09-10,0.0086
TGT,2007-05-16,0.12,2007-06-10,0.0083
TGT,2007-02-15,0.12,2007-03-10,0.0074
TGT,2006-11-16,0.12,2006-12-10,0.0076
TGT,2006-08-16,0.12,2006-09-10,0.0086
TGT,2006-05-17,0.1,2006-06-10,0.0081
TGT,2006-02-15,0.1,2006-03-10,0.0069
TGT,2005-11-16,0.1,2005-12-10,0.0066
TGT,2005-08-17,0.1,2005-09-10,0.0061
TGT,2005-05-18,0.08,2005-06-10,0.0064
TGT,2005-02-16,0.08,2005-03-10,0.0062
TGT,2004-11-17,0.08,2004-12-10,0.0058
TGT,2004-08-18,0.08,2004-09-10,0.0066
TGT,2004-05-18,0.07,2004-06-10,0.0066
TGT,2004-02-18,0.07,2004-03-10,0.0064
TGT,2003-11-18,0.07,2003-12-10,0.0068
TGT,2003-08-18,0.07,2003-09-10,0.0066
TGT,2003-05-16,0.06,2003-06-10,0.007
TGT,2003-02-18,0.06,2003-03-10,0.0087
TGT,2002-11-18,0.06,2002-12-10,0.0073
TGT,2002-08-16,0.06,2002-09-10,0.0067
TGT,2002-05-16,0.06,2002-06-10,0.0054
TGT,2002-02-15,0.06,2002-03-10,0.005
TGT,2001-11-16,0.055,2001-12-10,0.0058
TGT,2001-08-16,0.055,2001-09-10,0.0059
TGT,2001-05-16,0.055,2001-06-10,0.0057
TGT,2001-02-15,0.055,2001-03-10,0.0059
TGT,2000-11-16,0.055,2000-12-10,0.0073
TGT,2000-08-16,0.055,2000-09-10,0.0076
TGT,2000-05-17,0.1,2000-06-10,0.0056
TGT,2000-02-16,0.1,2000-03-10,0.0063
XOM,2022-08-11,0.88,2022-09-09,0.0385
XOM,2022-05-12,0.88,2022-06-10,0.0406
XOM,2022-02-09,0.88,2022-03-10,0.0439
XOM,2021-11-10,0.88,2021-12-10,0.053
XOM,2021-08-12,0.87,2021-09-10,0.0596
XOM,2021-05-12,0.87,2021-06-10,0.0574
XOM,2021-02-09,0.87,2021-03-10,0.0668
XOM,2020-11-10,0.87,2020-12-10,0.0942
XOM,2020-08-12,0.87,2020-09-10,0.0774
XOM,2020-05-12,0.87,2020-06-10,0.0761
XOM,2020-02-10,0.87,2020-03-10,0.0566
XOM,2019-11-08,0.87,2019-12-10,0.0477
XOM,2019-08-12,0.87,2019-09-10,0.0491
XOM,2019-05-10,0.87,2019-06-10,0.0453
XOM,2019-02-08,0.82,2019-03-11,0.0439
XOM,2018-11-09,0.82,2018-12-10,0.0401
XOM,2018-08-10,0.82,2018-09-10,0.0408
XOM,2018-05-11,0.82,2018-06-11,0.0401
XOM,2018-02-09,0.77,2018-03-09,0.0405
XOM,2017-11-10,0.77,2017-12-11,0.0367
XOM,2017-08-10,0.77,2017-09-11,0.0384
XOM,2017-05-10,0.77,2017-06-09,0.0374
XOM,2017-02-08,0.75,2017-03-10,0.0362
XOM,2016-11-08,0.75,2016-12-09,0.0351
XOM,2016-08-10,0.75,2016-09-09,0.0338
XOM,2016-05-11,0.75,2016-06-10,0.0333
XOM,2016-02-09,0.73,2016-03-10,0.036
XOM,2015-11-09,0.73,2015-12-10,0.0341
XOM,2015-08-11,0.73,2015-09-10,0.0361
XOM,2015-05-11,0.73,2015-06-10,0.0315
XOM,2015-02-06,0.69,2015-03-10,0.0299
XOM,2014-11-07,0.69,2014-12-10,0.028
XOM,2014-08-11,0.69,2014-09-10,0.0265
XOM,2014-05-09,0.69,2014-06-10,0.0252
XOM,2014-02-06,0.63,2014-03-10,0.0281
XOM,2013-11-07,0.63,2013-12-10,0.0264
XOM,2013-08-09,0.63,2013-09-10,0.0261
XOM,2013-05-09,0.63,2013-06-10,0.0255
XOM,2013-02-07,0.57,2013-03-11,0.0254
XOM,2012-11-07,0.57,2012-12-10,0.0238
XOM,2012-08-09,0.57,2012-09-10,0.0236
XOM,2012-05-10,0.57,2012-06-11,0.0238
XOM,2012-02-08,0.47,2012-03-09,0.0218
XOM,2011-11-08,0.47,2011-12-09,0.0233
XOM,2011-08-10,0.47,2011-09-09,0.0254
XOM,2011-05-11,0.47,2011-06-10,0.0215
XOM,2011-02-08,0.44,2011-03-10,0.021
XOM,2010-11-09,0.44,2010-12-10,0.0247
XOM,2010-08-11,0.44,2010-09-10,0.0278
XOM,2010-05-11,0.44,2010-06-10,0.0261
XOM,2010-02-08,0.42,2010-03-10,0.0259
XOM,2009-11-09,0.42,2009-12-10,0.0229
XOM,2009-08-11,0.42,2009-09-10,0.0237
XOM,2009-05-11,0.42,2009-06-10,0.0229
XOM,2009-02-06,0.4,2009-03-10,0.0201
XOM,2008-11-07,0.4,2008-12-10,0.0222
XOM,2008-08-11,0.4,2008-09-10,0.0191
XOM,2008-05-09,0.4,2008-06-10,0.0161
XOM,2008-02-07,0.35,2008-03-10,0.0172
XOM,2007-11-07,0.35,2007-12-10,0.0152
XOM,2007-08-09,0.35,2007-09-10,0.0152
XOM,2007-05-10,0.35,2007-06-11,0.0161
XOM,2007-02-07,0.32,2007-03-09,0.017
XOM,2006-11-09,0.32,2006-12-11,0.0173
XOM,2006-08-10,0.32,2006-09-11,0.018
XOM,2006-05-10,0.32,2006-06-09,0.0191
XOM,2006-02-08,0.32,2006-03-10,0.0197
XOM,2005-11-08,0.29,2005-12-09,0.02
XOM,2005-08-10,0.29,2005-09-09,0.0188
XOM,2005-05-11,0.29,2005-06-10,0.0192
XOM,2005-02-08,0.27,2005-03-10,0.0195
XOM,2004-11-09,0.27,2004-12-10,0.0211
XOM,2004-08-11,0.27,2004-09-10,0.023
XOM,2004-05-11,0.27,2004-06-10,0.0243
XOM,2004-02-09,0.25,2004-03-10,0.0247
XOM,2003-11-07,0.25,2003-12-10,0.0273
XOM,2003-08-11,0.25,2003-09-10,0.0263
XOM,2003-05-09,0.25,2003-06-10,0.0266
XOM,2003-02-06,0.23,2003-03-10,0.027
XOM,2002-11-07,0.23,2002-12-10,0.0262
XOM,2002-08-09,0.23,2002-09-10,0.0256
XOM,2002-05-09,0.23,2002-06-10,0.0232
XOM,2002-02-07,0.23,2002-03-11,0.0236
XOM,2001-11-07,0.23,2001-12-10,0.0231
XOM,2001-08-09,0.23,2001-09-10,0.0218
XOM,2001-06-18,0.02,2001-07-11,0.02
XOM,2001-05-10,0.44,2001-06-11,0.0196
XOM,2001-02-07,0.44,2001-03-09,0.0209
XOM,2000-11-09,0.44,2000-12-11,0.0194
XOM,2000-08-10,0.44,2000-09-11,0.0217
XOM,2000-05-11,0.44,2000-06-10,0.0212
XOM,2000-02-09,0.44,2000-03-10,0.0215
PPG,2022-11-09,0.62,2022-12-12,0.0217
PPG,2022-08-09,0.62,2022-09-10,0.0193
PPG,2022-05-09,0.59,2022-06-10,0.0184
PPG,2022-02-17,0.59,2022-03-11,0.0155
PPG,2021-11-09,0.59,2021-12-10,0.0145
PPG,2021-08-09,0.59,2021-09-10,0.0144
PPG,2021-05-07,0.54,2021-06-11,0.012
PPG,2021-02-18,0.54,2021-03-12,0.0158
PPG,2020-11-09,0.54,2020-12-11,0.0156
PPG,2020-08-07,0.54,2020-09-11,0.0194
PPG,2020-05-08,0.51,2020-06-12,0.0226
PPG,2020-02-20,0.51,2020-03-12,0.0171
PPG,2019-11-08,0.51,2019-12-12,0.0157
PPG,2019-08-09,0.51,2019-09-12,0.0175
PPG,2019-05-09,0.48,2019-06-12,0.0168
PPG,2019-02-21,0.48,2019-03-12,0.0175
PPG,2018-11-08,0.48,2018-12-12,0.0175
PPG,2018-08-09,0.48,2018-09-12,0.0176
PPG,2018-05-09,0.45,2018-06-12,0.0169
PPG,2018-02-15,0.45,2018-03-12,0.0155
PPG,2017-11-09,0.45,2017-12-12,0.0155
PPG,2017-08-08,0.45,2017-09-12,0.0171
PPG,2017-05-08,0.4,2017-06-12,0.0145
PPG,2017-02-15,0.4,2017-03-10,0.0158
PPG,2016-11-08,0.4,2016-12-12,0.017
PPG,2016-08-08,0.4,2016-09-12,0.0153
PPG,2016-05-06,0.4,2016-06-10,0.0147
PPG,2016-02-17,0.36,2016-03-11,0.0154
PPG,2015-11-06,0.36,2015-12-11,0.0137
PPG,2015-08-06,0.36,2015-09-11,0.013
PPG,2015-05-07,0.72,2015-06-12,0.0123
PPG,2015-02-18,0.67,2015-03-12,0.0114
PPG,2014-11-06,0.67,2014-12-12,0.0128
PPG,2014-08-07,0.67,2014-09-12,0.0129
PPG,2014-05-08,0.67,2014-06-12,0.0126
PPG,2014-02-19,0.61,2014-03-12,0.0131
PPG,2013-11-06,0.61,2013-12-12,0.0132
PPG,2013-08-08,0.61,2013-09-12,0.0149
PPG,2013-05-08,0.61,2013-06-12,0.0155
PPG,2013-02-20,0.59,2013-03-12,0.0174
PPG,2012-11-07,0.59,2012-12-12,0.019
PPG,2012-08-08,0.59,2012-09-12,0.0208
PPG,2012-05-08,0.59,2012-06-12,0.0215
PPG,2012-02-15,0.57,2012-03-12,0.0252
PPG,2011-11-08,0.57,2011-12-12,0.0254
PPG,2011-08-08,0.57,2011-09-12,0.0288
PPG,2011-05-06,0.57,2011-06-10,0.0246
PPG,2011-02-16,0.55,2011-03-11,0.0248
PPG,2010-11-08,0.55,2010-12-10,0.0274
PPG,2010-08-06,0.55,2010-09-10,0.0309
PPG,2010-05-06,0.54,2010-06-11,0.0319
PPG,2010-02-17,0.54,2010-03-12,0.0348
PPG,2009-11-06,0.54,2009-12-11,0.036
PPG,2009-08-06,0.53,2009-09-11,0.0371
PPG,2009-05-07,0.53,2009-06-12,0.0459
PPG,2009-02-18,0.53,2009-03-12,0.0611
PPG,2008-11-06,0.53,2008-12-12,0.0433
PPG,2008-08-07,0.52,2008-09-12,0.0336
PPG,2008-05-08,0.52,2008-06-12,0.0331
PPG,2008-02-20,0.52,2008-03-12,0.0316
PPG,2007-11-07,0.52,2007-12-12,0.0277
PPG,2007-08-08,0.52,2007-09-12,0.0258
PPG,2007-05-08,0.5,2007-06-12,0.0259
PPG,2007-02-14,0.5,2007-03-12,0.0282
PPG,2006-11-08,0.48,2006-12-12,0.028
PPG,2006-08-08,0.48,2006-09-12,0.0302
PPG,2006-05-08,0.48,2006-06-12,0.0277
PPG,2006-02-15,0.47,2006-03-10,0.0313
PPG,2005-11-08,0.47,2005-12-12,0.031
PPG,2005-08-08,0.47,2005-09-12,0.0285
PPG,2005-05-06,0.47,2005-06-10,0.0264
PPG,2005-02-17,0.45,2005-03-11,0.025
PPG,2004-11-08,0.45,2004-12-10,0.0272
PPG,2004-08-06,0.45,2004-09-10,0.0307
PPG,2004-05-06,0.45,2004-06-11,0.0296
PPG,2004-02-12,0.44,2004-03-12,0.0287
PPG,2003-11-06,0.44,2003-12-12,0.0298
PPG,2003-08-07,0.43,2003-09-12,0.0317
PPG,2003-05-08,0.43,2003-06-12,0.0358
PPG,2003-02-13,0.43,2003-03-12,0.0364
PPG,2002-11-07,0.43,2002-12-12,0.0339
PPG,2002-08-08,0.43,2002-09-12,0.0292
PPG,2002-05-08,0.42,2002-06-12,0.0305
PPG,2002-02-14,0.42,2002-03-12,0.0344
PPG,2001-11-07,0.42,2001-12-12,0.0319
PPG,2001-08-08,0.42,2001-09-12,0.03
PPG,2001-05-08,0.42,2001-06-12,0.03
PPG,2001-02-15,0.42,2001-03-12,0.0322
PPG,2000-11-08,0.4,2000-12-12,0.0354
PPG,2000-08-08,0.4,2000-09-12,0.0375
PPG,2000-05-08,0.4,2000-06-12,0.0283
PPG,2000-02-17,0.4,2000-03-10,0.0292
WBA,2022-11-14,0.48,2022-12-12,0.0525
WBA,2022-08-18,0.48,2022-09-09,0.047
WBA,2022-05-19,0.4775,2022-06-10,0.0464
WBA,2022-02-17,0.4775,2022-03-11,0.0399
WBA,2021-11-12,0.4775,2021-12-10,0.0382
WBA,2021-08-19,0.4775,2021-09-10,0.039
WBA,2021-05-20,0.4675,2021-06-11,0.0341
WBA,2021-02-18,0.4675,2021-03-12,0.0377
WBA,2020-11-18,0.4675,2020-12-11,0.0469
WBA,2020-08-18,0.4675,2020-09-11,0.0454
WBA,2020-05-19,0.4575,2020-06-12,0.0448
WBA,2020-02-18,0.4575,2020-03-12,0.0346
WBA,2019-11-15,0.4575,2019-12-12,0.0295
WBA,2019-08-19,0.4575,2019-09-12,0.0363
WBA,2019-05-17,0.44,2019-06-12,0.0335
WBA,2019-02-14,0.44,2019-03-12,0.0243
WBA,2018-11-08,0.44,2018-12-12,0.0215
WBA,2018-08-17,0.44,2018-09-12,0.0253
WBA,2018-05-17,0.4,2018-06-12,0.0243
WBA,2018-02-14,0.4,2018-03-12,0.0234
WBA,2017-11-10,0.4,2017-12-12,0.023
WBA,2017-08-16,0.4,2017-09-12,0.0197
WBA,2017-05-16,0.375,2017-06-12,0.0177
WBA,2017-02-13,0.375,2017-03-10,0.018
WBA,2016-11-15,0.375,2016-12-12,0.0183
WBA,2016-08-17,0.375,2016-09-12,0.0181
WBA,2016-05-16,0.36,2016-06-10,0.0183
WBA,2016-02-16,0.36,2016-03-11,0.0187
WBA,2015-11-12,0.36,2015-12-11,0.017
WBA,2015-08-17,0.36,2015-09-11,0.0149
WBA,2015-05-19,0.3375,2015-06-12,0.0156
WBA,2015-02-13,0.3375,2015-03-12,0.0166
WBA,2014-11-13,0.3375,2014-12-12,0.0194
WBA,2014-08-19,0.3375,2014-09-12,0.0207
WBA,2014-05-19,0.315,2014-06-12,0.0186
WBA,2014-02-13,0.315,2014-03-12,0.0186
WBA,2013-11-14,0.315,2013-12-12,0.0195
WBA,2013-08-16,0.315,2013-09-12,0.0231
WBA,2013-05-17,0.275,2013-06-12,0.0224
WBA,2013-02-13,0.275,2013-03-12,0.025
WBA,2012-11-07,0.275,2012-12-12,0.0295
WBA,2012-08-15,0.275,2012-09-12,0.0266
WBA,2012-05-17,0.225,2012-06-12,0.0275
WBA,2012-02-15,0.225,2012-03-12,0.0245
WBA,2011-11-09,0.225,2011-12-12,0.0241
WBA,2011-08-17,0.225,2011-09-12,0.0201
WBA,2011-05-18,0.175,2011-06-11,0.0158
WBA,2011-02-16,0.175,2011-03-12,0.0156
WBA,2010-11-10,0.175,2010-12-11,0.0177
WBA,2010-08-17,0.175,2010-09-11,0.0208
WBA,2010-05-18,0.1375,2010-06-12,0.0154
WBA,2010-02-16,0.1375,2010-03-12,0.0157
WBA,2009-11-12,0.1375,2009-12-12,0.0127
WBA,2009-08-19,0.1375,2009-09-12,0.0154
WBA,2009-05-19,0.1125,2009-06-12,0.0147
WBA,2009-02-13,0.1125,2009-03-12,0.016
WBA,2008-11-13,0.1125,2008-12-12,0.018
WBA,2008-08-18,0.1125,2008-09-12,0.0107
WBA,2008-05-19,0.095,2008-06-12,0.0104
WBA,2008-02-14,0.095,2008-03-12,0.01
WBA,2007-11-07,0.095,2007-12-12,0.0089
WBA,2007-08-16,0.095,2007-09-12,0.0073
WBA,2007-05-16,0.0775,2007-06-12,0.007
WBA,2007-02-14,0.0775,2007-03-12,0.0066
WBA,2006-11-09,0.0775,2006-12-12,0.0066
WBA,2006-08-16,0.0775,2006-09-12,0.0055
WBA,2006-05-17,0.065,2006-06-12,0.0065
WBA,2006-02-15,0.065,2006-03-11,0.0055
WBA,2005-11-09,0.065,2005-12-12,0.0051
WBA,2005-08-17,0.065,2005-09-12,0.0047
WBA,2005-05-18,0.0525,2005-06-11,0.0046
WBA,2005-02-16,0.0525,2005-03-12,0.0047
WBA,2004-11-10,0.0525,2004-12-11,0.0049
WBA,2004-08-18,0.0525,2004-09-11,0.0049
WBA,2004-05-19,0.04312,2004-06-12,0.0051
WBA,2004-02-17,0.04312,2004-03-12,0.0048
WBA,2003-11-13,0.04312,2003-12-12,0.0044
WBA,2003-08-18,0.04312,2003-09-12,0.0051
WBA,2003-05-19,0.0375,2003-06-12,0.0047
WBA,2003-02-13,0.0375,2003-03-12,0.0053
WBA,2002-11-14,0.0375,2002-12-12,0.0046
WBA,2002-08-16,0.03625,2002-09-12,0.0039
WBA,2002-05-17,0.03625,2002-06-12,0.0038
WBA,2002-02-13,0.03625,2002-03-12,0.0038
WBA,2001-11-14,0.03625,2001-12-12,0.0043
WBA,2001-08-15,0.035,2001-09-12,0.0039
WBA,2001-05-16,0.035,2001-06-12,0.0034
WBA,2001-02-14,0.035,2001-03-12,0.0033
WBA,2000-11-09,0.035,2000-12-12,0.0032
WBA,2000-08-16,0.03375,2000-09-12,0.0041
WBA,2000-05-17,0.03375,2000-06-12,0.0047
WBA,2000-02-16,0.03375,2000-03-11,0.0046
ABT,2022-10-13,0.47,2022-11-15,0.0188
ABT,2022-07-14,0.47,2022-08-15,0.0177
ABT,2022-04-13,0.47,2022-05-16,0.0159
ABT,2022-01-13,0.47,2022-02-15,0.0141
ABT,2021-10-14,0.45,2021-11-15,0.0154
ABT,2021-07-14,0.45,2021-08-16,0.0152
ABT,2021-04-14,0.45,2021-05-17,0.0146
ABT,2021-01-14,0.45,2021-02-16,0.0161
ABT,2020-10-14,0.36,2020-11-16,0.0133
ABT,2020-07-14,0.36,2020-08-17,0.0155
ABT,2020-04-14,0.36,2020-05-15,0.0168
ABT,2020-01-14,0.36,2020-02-14,0.0169
ABT,2019-10-11,0.32,2019-11-15,0.016
ABT,2019-07-12,0.32,2019-08-15,0.0149
ABT,2019-04-12,0.32,2019-05-15,0.0163
ABT,2019-01-14,0.32,2019-02-15,0.0185
ABT,2018-10-12,0.28,2018-11-15,0.0164
ABT,2018-07-12,0.28,2018-08-15,0.0179
ABT,2018-04-12,0.28,2018-05-15,0.0192
ABT,2018-01-11,0.28,2018-02-15,0.019
ABT,2017-10-12,0.265,2017-11-15,0.0195
ABT,2017-07-12,0.265,2017-08-15,0.022
ABT,2017-04-11,0.265,2017-05-15,0.0243
ABT,2017-01-11,0.265,2017-02-15,0.0257
ABT,2016-10-12,0.26,2016-11-15,0.0253
ABT,2016-07-13,0.26,2016-08-15,0.0245
ABT,2016-04-13,0.26,2016-05-16,0.0243
ABT,2016-01-13,0.26,2016-02-16,0.0251
ABT,2015-10-13,0.24,2015-11-15,0.0231
ABT,2015-07-13,0.24,2015-08-15,0.0188
ABT,2015-04-13,0.24,2015-05-15,0.0195
ABT,2015-01-13,0.24,2015-02-13,0.0197
ABT,2014-10-10,0.22,2014-11-15,0.0211
ABT,2014-07-11,0.22,2014-08-15,0.0194
ABT,2014-04-11,0.22,2014-05-15,0.0193
ABT,2014-01-13,0.22,2014-02-15,0.0162
ABT,2013-10-10,0.14,2013-11-15,0.0286
ABT,2013-07-11,0.14,2013-08-15,0.0286
ABT,2013-04-11,0.14,2013-05-15,0.0286
ABT,2013-01-11,0.14,2013-02-15,0.0286
ABT,2012-10-11,0.51,2012-11-15,0.0286
ABT,2012-07-11,0.51,2012-08-15,0.0302
ABT,2012-04-11,0.51,2012-05-15,0.0324
ABT,2012-01-11,0.48,2012-02-15,0.0342
ABT,2011-10-12,0.48,2011-11-15,0.0357
ABT,2011-07-13,0.48,2011-08-15,0.0345
ABT,2011-04-13,0.48,2011-05-16,0.0353
ABT,2011-01-12,0.44,2011-02-15,0.0368
ABT,2010-10-13,0.44,2010-11-15,0.0321
ABT,2010-07-13,0.44,2010-08-15,0.0351
ABT,2010-04-13,0.44,2010-05-15,0.0311
ABT,2010-01-13,0.4,2010-02-15,0.029
ABT,2009-10-13,0.4,2009-11-15,0.0312
ABT,2009-07-13,0.4,2009-08-15,0.0335
ABT,2009-04-13,0.4,2009-05-15,0.0336
ABT,2009-01-13,0.36,2009-02-15,0.0288
ABT,2008-10-10,0.36,2008-11-15,0.028
ABT,2008-07-11,0.36,2008-08-15,0.0239
ABT,2008-04-11,0.36,2008-05-15,0.0248
ABT,2008-01-11,0.325,2008-02-15,0.0216
ABT,2007-10-11,0.325,2007-11-15,0.0234
ABT,2007-07-11,0.325,2007-08-15,0.0234
ABT,2007-04-11,0.325,2007-05-15,0.0212
ABT,2007-01-10,0.295,2007-02-15,0.0234
ABT,2006-10-11,0.295,2006-11-15,0.0249
ABT,2006-07-12,0.295,2006-08-15,0.0256
ABT,2006-04-11,0.295,2006-05-15,0.0266
ABT,2006-01-11,0.275,2006-02-15,0.0262
ABT,2005-10-12,0.275,2005-11-15,0.0256
ABT,2005-07-13,0.275,2005-08-15,0.0214
ABT,2005-04-13,0.275,2005-05-15,0.022
ABT,2005-01-12,0.26,2005-02-15,0.0221
ABT,2004-10-13,0.26,2004-11-15,0.0247
ABT,2004-07-13,0.26,2004-08-15,0.025
ABT,2004-04-13,0.26,2004-05-15,0.0242
ABT,2004-01-13,0.245,2004-02-15,0.0221
ABT,2003-10-10,0.245,2003-11-15,0.023
ABT,2003-07-11,0.245,2003-08-15,0.022
ABT,2003-04-11,0.245,2003-05-15,0.0237
ABT,2003-01-13,0.235,2003-02-15,0.0236
ABT,2002-10-10,0.235,2002-11-15,0.0227
ABT,2002-07-11,0.235,2002-08-15,0.0263
ABT,2002-04-11,0.235,2002-05-15,0.0158
ABT,2002-01-11,0.21,2002-02-15,0.0152
ABT,2001-10-11,0.21,2001-11-15,0.0156
ABT,2001-07-11,0.21,2001-08-15,0.0165
ABT,2001-04-10,0.21,2001-05-15,0.0161
ABT,2001-01-10,0.19,2001-02-15,0.0175
ABT,2000-10-11,0.19,2000-11-15,0.0151
ABT,2000-07-12,0.19,2000-08-15,0.0167
ABT,2000-04-12,0.19,2000-05-15,0.0185
ABT,2000-01-12,0.17,2000-02-15,0.0196
APD,2022-09-30,1.62,2022-11-14,0.028
APD,2022-06-30,1.62,2022-08-08,0.0267
APD,2022-03-31,1.62,2022-05-09,0.0256
APD,2021-12-31,1.5,2022-02-14,0.0197
APD,2021-09-30,1.5,2021-11-08,0.0231
APD,2021-06-30,1.5,2021-08-09,0.0208
APD,2021-03-31,1.5,2021-05-10,0.0212
APD,2020-12-31,1.34,2021-02-08,0.0198
APD,2020-09-30,1.34,2020-11-09,0.0182
APD,2020-06-30,1.34,2020-08-10,0.0225
APD,2020-03-31,1.34,2020-05-11,0.026
APD,2019-12-31,1.16,2020-02-10,0.0197
APD,2019-09-30,1.16,2019-11-11,0.021
APD,2019-06-28,1.16,2019-08-12,0.0208
APD,2019-03-29,1.16,2019-05-13,0.0244
APD,2018-12-31,1.1,2019-02-11,0.0274
APD,2018-09-28,1.1,2018-11-12,0.0261
APD,2018-06-29,1.1,2018-08-13,0.0282
APD,2018-03-29,1.1,2018-05-14,0.0278
APD,2017-12-29,0.95,2018-02-12,0.0231
APD,2017-10-06,0.95,2017-11-13,0.0248
APD,2017-06-29,0.95,2017-08-14,0.0262
APD,2017-03-30,0.95,2017-05-08,0.0278
APD,2016-12-29,0.86,2017-02-13,0.0237
APD,2016-10-06,0.86,2016-11-14,0.0251
APD,2016-06-29,0.86,2016-08-08,0.0252
APD,2016-03-30,0.86,2016-05-09,0.0237
APD,2015-12-30,0.81,2016-02-08,0.0243
APD,2015-09-29,0.81,2015-11-09,0.0255
APD,2015-06-29,0.81,2015-08-10,0.0222
APD,2015-03-30,0.81,2015-05-11,0.0204
APD,2014-12-30,0.77,2015-02-09,0.0208
APD,2014-09-29,0.77,2014-11-10,0.0224
APD,2014-06-27,0.77,2014-08-11,0.023
APD,2014-03-28,0.77,2014-05-12,0.0245
APD,2013-12-30,0.71,2014-02-10,0.025
APD,2013-09-27,0.71,2013-11-12,0.0252
APD,2013-06-27,0.71,2013-08-12,0.0281
APD,2013-03-27,0.71,2013-05-13,0.0299
APD,2012-12-28,0.64,2013-02-11,0.0302
APD,2012-09-27,0.64,2012-11-13,0.0301
APD,2012-06-28,0.64,2012-08-13,0.0316
APD,2012-03-29,0.64,2012-05-14,0.0261
APD,2011-12-29,0.58,2012-02-13,0.0273
APD,2011-09-29,0.58,2011-11-14,0.0282
APD,2011-06-29,0.58,2011-08-08,0.0226
APD,2011-03-30,0.58,2011-05-09,0.0227
APD,2010-12-30,0.49,2011-02-14,0.0215
APD,2010-09-29,0.49,2010-11-08,0.0229
APD,2010-06-29,0.49,2010-08-09,0.0277
APD,2010-03-30,0.49,2010-05-10,0.0248
APD,2009-12-30,0.45,2010-02-08,0.0218
APD,2009-09-29,0.45,2009-11-09,0.0228
APD,2009-06-29,0.45,2009-08-10,0.0273
